,url,title,image_url,season,episode_number_absolute,production_code,airdate,main_characters,written_by,directed_by
244,https://simpsons.fandom.com/wiki/Kill_the_Alligator_and_Run,Kill the Alligator and Run,https://static.wikia.nocookie.net/simpsons/images/2/29/Kill_the_Alligator_and_Run.png/revision/latest/scale-to-width-down/350?cb=20080114124946,11.0,245,BABF16,"April 30, 2000",Homer Simpson,John Swartzwelder,Jen Kamerman
245,https://simpsons.fandom.com/wiki/Last_Tap_Dance_in_Springfield,Last Tap Dance in Springfield,https://static.wikia.nocookie.net/simpsons/images/a/a2/Last_Tap_Dance_in_Springfield_promo.gif/revision/latest/scale-to-width-down/350?cb=20100329140300,11.0,246,BABF15,"May 7, 2000",Lisa Simpson,Julie Thacker,Nancy Kruse
246,"https://simpsons.fandom.com/wiki/It%27s_a_Mad,_Mad,_Mad,_Mad_Marge","It's a Mad, Mad, Mad, Mad Marge",https://static.wikia.nocookie.net/simpsons/images/4/48/Mad_mad_marge.jpg/revision/latest/scale-to-width-down/350?cb=20111213140901,11.0,247,BABF18,"May 14, 2000","Marge Simpson,Becky",Larry Doyle,Steven Dean Moore
247,https://simpsons.fandom.com/wiki/Behind_the_Laughter,Behind the Laughter,https://static.wikia.nocookie.net/simpsons/images/4/4b/Take_1.png/revision/latest/scale-to-width-down/350?cb=20070610012309,,248,BABF19,"May 21, 2000",,"Tim Long, George Meyer, Mike Scully and Matt Selman",Mark Kirkland
248,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XI,Treehouse of Horror XI,https://static.wikia.nocookie.net/simpsons/images/7/73/THOH_XI_Promo.gif/revision/latest/scale-to-width-down/350?cb=20100402145627,,249,BABF21,"November 1, 2000",,"Rob LaZebnik (G-G-Ghost D-D-Dad),John Frink and Don Payne (Scary Tales Can Come True),Carolyn Omine (Night of the Dolphin)","Matt ""Groening"" Nastuk"
249,https://simpsons.fandom.com/wiki/A_Tale_of_Two_Springfields,A Tale of Two Springfields,https://static.wikia.nocookie.net/simpsons/images/c/ca/A_Tale_of_Two_Springfields.jpg/revision/latest?cb=20100307021123,,250,BABF20,"November 5, 2000",,John Swartzwelder,Shaun Cashman
250,https://simpsons.fandom.com/wiki/Insane_Clown_Poppy,Insane Clown Poppy,https://static.wikia.nocookie.net/simpsons/images/f/ff/Insane_Clown_Poppy.gif/revision/latest/scale-to-width-down/350?cb=20071015035107,12.0,251,BABF17,"November 12, 2000","Krusty the Clown,Sophie Krustofsky,Fat Tony,Homer Simpson",John Frink and Don Payne,Bob Anderson
251,https://simpsons.fandom.com/wiki/Lisa_the_Tree_Hugger,Lisa the Tree Hugger,https://static.wikia.nocookie.net/simpsons/images/3/34/Lisa_the_Treehugger_PromoCard.png/revision/latest?cb=20180314223556,12.0,252,CABF01,"November 19, 2000","Lisa Simpson,Jesse Grass",Matt Selman,Steven Dean Moore
252,https://simpsons.fandom.com/wiki/Homer_vs._Dignity,Homer vs. Dignity,https://static.wikia.nocookie.net/simpsons/images/7/74/Homer_vs._Dignity.jpg/revision/latest/scale-to-width-down/350?cb=20191026183749,12.0,253,CABF04,"November 26, 2000","Homer Simpson,Charles Montgomery Burns",Rob LaZebnik,Neil Affleck
253,https://simpsons.fandom.com/wiki/The_Computer_Wore_Menace_Shoes,The Computer Wore Menace Shoes,https://static.wikia.nocookie.net/simpsons/images/2/20/Homernumbersix.jpg/revision/latest/scale-to-width-down/350?cb=20191026183602,12.0,254,CABF02,"December 3, 2000",Homer Simpson,John Swartzwelder,Mark Kirkland
254,https://simpsons.fandom.com/wiki/The_Great_Money_Caper,The Great Money Caper,https://static.wikia.nocookie.net/simpsons/images/9/9b/The_Great_Money_Caper.jpg/revision/latest/scale-to-width-down/350?cb=20191026183411,12.0,255,CABF03,"December 10, 2000","Bart Simpson,Homer Simpson",Carolyn Omine,Michael Polcino
255,https://simpsons.fandom.com/wiki/Skinner%27s_Sense_of_Snow,Skinner's Sense of Snow,https://static.wikia.nocookie.net/simpsons/images/d/de/Skinners_Sense_of_Snow.gif/revision/latest/scale-to-width-down/350?cb=20060724113244,12.0,256,CABF06,"December 17, 2000","Bart Simpson,Lisa Simpson,Seymour Skinner",Tim Long,Lance Kramer
256,https://simpsons.fandom.com/wiki/HOM%D0%AF,HOMЯ,https://static.wikia.nocookie.net/simpsons/images/3/38/HOMR.jpg/revision/latest/scale-to-width-down/350?cb=20191026183143,12.0,257,BABF22,"January 7, 2001","Homer Simpson,Lisa Simpson",Al Jean,Mike B. Anderson
257,https://simpsons.fandom.com/wiki/Pokey_Mom,Pokey Mom,https://static.wikia.nocookie.net/simpsons/images/5/5e/109.jpg/revision/latest/scale-to-width-down/350?cb=20191026183027,12.0,258,CABF05,"January 14, 2001","Marge Simpson,Jack Crowley,Homer Simpson",Tom Martin,Bob Anderson
258,https://simpsons.fandom.com/wiki/Worst_Episode_Ever,Worst Episode Ever,https://static.wikia.nocookie.net/simpsons/images/c/ca/083.jpg/revision/latest/scale-to-width-down/350?cb=20191026182640,12.0,259,CABF08,"February 4, 2001","Comic Book Guy,Milhouse Van Houten,Bart Simpson,Agnes Skinner",Larry Doyle,Matthew Nastuk
259,https://simpsons.fandom.com/wiki/Tennis_the_Menace,Tennis the Menace,https://static.wikia.nocookie.net/simpsons/images/3/3a/Tennis_the_Menace.jpg/revision/latest/scale-to-width-down/350?cb=20090325195102,12.0,260,CABF07,"February 11, 2001",,Ian Maxtone-Graham,Jen Kamerman
260,https://simpsons.fandom.com/wiki/Day_of_the_Jackanapes,Day of the Jackanapes,https://static.wikia.nocookie.net/simpsons/images/7/79/Day_of_the_jackanapes.gif/revision/latest/scale-to-width-down/350?cb=20100601172404,12.0,261,CABF10,"February 18, 2001",,Al Jean,Michael Marcantel
261,https://simpsons.fandom.com/wiki/New_Kids_on_the_Blecch,New Kids on the Blecch,https://static.wikia.nocookie.net/simpsons/images/0/02/New_Kids_on_the_Bleech_Promo_Card.gif/revision/latest?cb=20071223151226,12.0,262,CABF12,"February 25, 2001","Bart Simpson,Milhouse Van Houten,Nelson Muntz,Ralph Wiggum",Tim Long,Steven Dean Moore
262,"https://simpsons.fandom.com/wiki/Hungry,_Hungry_Homer","Hungry, Hungry Homer",https://static.wikia.nocookie.net/simpsons/images/7/74/Hungry-homer.jpg/revision/latest/scale-to-width-down/350?cb=20191026182506,12.0,263,CABF09,"March 4, 2001",,John Swartzwelder,Nancy Kruse
263,https://simpsons.fandom.com/wiki/Bye_Bye_Nerdie,Bye Bye Nerdie,https://static.wikia.nocookie.net/simpsons/images/2/2c/Cabf11.jpg/revision/latest/scale-to-width-down/350?cb=20100330183314,12.0,264,CABF11,"March 11, 2001",,"John Frink,Don Payne",Lauren MacMullan
264,https://simpsons.fandom.com/wiki/Simpson_Safari,Simpson Safari,https://static.wikia.nocookie.net/simpsons/images/8/80/Simpson_safari.jpg/revision/latest/scale-to-width-down/350?cb=20100529122250,12.0,265,CABF13,"April 1, 2001",,John Swartzwelder,Mark Kirkland
265,https://simpsons.fandom.com/wiki/Trilogy_of_Error,Trilogy of Error,https://static.wikia.nocookie.net/simpsons/images/5/56/TrilogyofError1.gif/revision/latest/scale-to-width-down/350?cb=20090324021855,12.0,266,CABF14,"April 29, 2001",,Matt Selman,Mike B. Anderson
266,https://simpsons.fandom.com/wiki/I%27m_Goin%27_to_Praiseland,I'm Goin' to Praiseland,https://static.wikia.nocookie.net/simpsons/images/1/10/I%27m_Goin%27_to_Praiseland_Promo.gif/revision/latest/scale-to-width-down/350?cb=20100328144943,12.0,267,CABF15,"May 6, 2001","Homer Simpson,Ned Flanders,Rachel Jordan",Julie Thacker,Chuck Sheetz
267,https://simpsons.fandom.com/wiki/Children_of_a_Lesser_Clod,Children of a Lesser Clod,https://static.wikia.nocookie.net/simpsons/images/2/21/CABF16.png/revision/latest/scale-to-width-down/350?cb=20110110064433,12.0,268,CABF16,"May 13, 2001",Homer Simpson,Al Jean,Michael Polcino
268,https://simpsons.fandom.com/wiki/Simpsons_Tall_Tales,Simpsons Tall Tales,https://static.wikia.nocookie.net/simpsons/images/8/8a/Simpsons_Tall_Tales.gif/revision/latest/scale-to-width-down/350?cb=20071016052555,,269,CABF17,"May 20, 2001","Part one: Homer Simpson as Paul Bunyan,Part two: Lisa Simpson as Connie Appleseed,Part three: Bart Simpson as Tom Sawyer,Nelson Muntz as Huckleberry Finn","John Frink,Don Payne,Bob Bendetson & Matt Selman",Bob Anderson
269,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XII,Treehouse of Horror XII,https://static.wikia.nocookie.net/simpsons/images/5/5a/Treehouse_of_Horror_XII_%28Promo_Picture%29_2.jpg/revision/latest/scale-to-width-down/350?cb=20120625094130,,270,CABF19,"November 6, 2001",,"Joel H. Cohen (Part 1),John Frink and Don Payne (Part 2),Carolyn Omine (Part 3)",Jim Reardon
270,https://simpsons.fandom.com/wiki/The_Parent_Rap,The Parent Rap,https://static.wikia.nocookie.net/simpsons/images/c/c6/The_Parent_Rap.gif/revision/latest/scale-to-width-down/350?cb=20071016053200,13.0,271,CABF22,"November 11, 2001","Homer Simpson,Bart Simpson,Judge Constance Harm,Marge Simpson",George Meyer & Mike Scully,Mark Kirkland
271,https://simpsons.fandom.com/wiki/Homer_the_Moe,Homer the Moe,https://static.wikia.nocookie.net/simpsons/images/4/47/Homer_the_Moe2.jpg/revision/latest/scale-to-width-down/350?cb=20100601201723,,272,CABF20,"November 18, 2001",,Dana Gould,Jen Kamerman
272,https://simpsons.fandom.com/wiki/A_Hunka_Hunka_Burns_in_Love,A Hunka Hunka Burns in Love,https://static.wikia.nocookie.net/simpsons/images/8/81/Burns_and_Gloria.gif/revision/latest/scale-to-width-down/350?cb=20100702195459,13.0,273,CABF18,"December 2, 2001","Charles Montgomery Burns,Gloria Jailbird,Snake Jailbird,Homer Simpson",John Swartzwelder,Lance Kramer
273,https://simpsons.fandom.com/wiki/The_Blunder_Years,The Blunder Years,https://static.wikia.nocookie.net/simpsons/images/7/78/The_Blunder_Years.png/revision/latest?cb=20150119004814,13.0,274,CABF21,"December 9, 2001",,Ian Maxtone-Graham,Steven Dean Moore
274,https://simpsons.fandom.com/wiki/She_of_Little_Faith,She of Little Faith,https://static.wikia.nocookie.net/simpsons/images/6/62/She_of_Little_Faith_Promo_Card.gif/revision/latest/scale-to-width-down/350?cb=20071213212801,13.0,275,DABF02,"December 16, 2001",Lisa Simpson,Bill Freiberger,Steven Dean Moore
275,https://simpsons.fandom.com/wiki/Brawl_in_the_Family,Brawl in the Family,https://static.wikia.nocookie.net/simpsons/images/4/48/Brawl2.png/revision/latest?cb=20140821200312,13.0,276,DABF01,"January 6, 2002",,Joel H. Cohen,Matthew Nastuk
276,https://simpsons.fandom.com/wiki/Sweets_and_Sour_Marge,Sweets and Sour Marge,https://static.wikia.nocookie.net/simpsons/images/d/d8/Sweets_and_Sour_Marge_63.JPG/revision/latest/scale-to-width-down/350?cb=20130719160313,13.0,277,DABF03,"January 20, 2002",,Carolyn Omine,Mark Kirkland
277,https://simpsons.fandom.com/wiki/Jaws_Wired_Shut,Jaws Wired Shut,https://static.wikia.nocookie.net/simpsons/images/2/26/Jaws_Wired_Shut.png/revision/latest?cb=20100601221932,13.0,278,DABF05,"January 27, 2002","Homer Simpson,Marge Simpson",Matt Selman,Nancy Kruse
278,https://simpsons.fandom.com/wiki/Half-Decent_Proposal,Half-Decent Proposal,https://static.wikia.nocookie.net/simpsons/images/4/4a/HalfDecentProposal1.gif/revision/latest/scale-to-width-down/350?cb=20090418020044,13.0,279,DABF04,"February 10, 2002","Marge Simpson,Artie Ziff,Homer Simpson",Tim Long,Lauren MacMullan
279,https://simpsons.fandom.com/wiki/The_Bart_Wants_What_it_Wants,The Bart Wants What it Wants,https://static.wikia.nocookie.net/simpsons/images/e/e2/TheBartWantsWhatItWants1.gif/revision/latest/scale-to-width-down/350?cb=20090326235036,13.0,280,DABF06,"February 17, 2002","Bart Simpson,Greta Wolfcastle",John Frink and Don Payne,Michael Polcino
280,https://simpsons.fandom.com/wiki/The_Lastest_Gun_in_the_West,The Lastest Gun in the West,https://static.wikia.nocookie.net/simpsons/images/0/08/Lastest_Gun_in_the_West.jpg/revision/latest/scale-to-width-down/350?cb=20100330131805,13.0,281,DABF07,"February 24, 2002","Bart Simpson,Buck McCoy,Homer Simpson",John Swartzwelder,Bob Anderson
281,https://simpsons.fandom.com/wiki/The_Old_Man_and_the_Key,The Old Man and the Key,https://static.wikia.nocookie.net/simpsons/images/d/d6/The_Old_Man_And_The_Key.jpg/revision/latest/scale-to-width-down/350?cb=20071016053130,13.0,282,DABF09,"March 10, 2002",Abraham Simpson II,Jon Vitti,Lance Kramer
282,https://simpsons.fandom.com/wiki/Tales_from_the_Public_Domain,Tales from the Public Domain,https://static.wikia.nocookie.net/simpsons/images/1/1f/Beztytuurap.jpg/revision/latest/scale-to-width-down/350?cb=20191026182110,,283,DABF08,"March 17, 2002",,"Andrew Kreisberg,Josh Lieb,Matt Warburton",Mike B. Anderson
283,https://simpsons.fandom.com/wiki/Blame_it_on_Lisa,Blame it on Lisa,https://static.wikia.nocookie.net/simpsons/images/4/41/Blame_it_on_lisa.jpg/revision/latest/scale-to-width-down/350?cb=20100515214537,13.0,284,DABF10,"March 31, 2002","Homer Simpson,Marge Simpson,Bart Simpson,Lisa Simpson,Ronaldo",Bob Bendetson,Steven Dean Moore
284,https://simpsons.fandom.com/wiki/Weekend_at_Burnsie%27s,Weekend at Burnsie's,https://static.wikia.nocookie.net/simpsons/images/a/a8/Weekend_at_burnsies_promo.jpg/revision/latest?cb=20100417193053,13.0,285,DABF11,"April 7, 2002","Homer Simpson,Charles Montgomery Burns",Jon Vitti,Michael Marcantel
285,https://simpsons.fandom.com/wiki/Gump_Roast,Gump Roast,https://static.wikia.nocookie.net/simpsons/images/4/4f/Gump_roast.jpg/revision/latest/scale-to-width-down/350?cb=20191026181942,,286,DABF12,"April 21, 2002",,Deb Lacusta & Dan Castellaneta,Mark Kirkland
286,https://simpsons.fandom.com/wiki/I_Am_Furious_(Yellow),I Am Furious (Yellow),https://static.wikia.nocookie.net/simpsons/images/c/ca/I_Am_Furious_Yellow.jpg/revision/latest?cb=20090323215628,13.0,287,DABF13,"April 28, 2002","Bart Simpson,Homer Simpson",John Swartzwelder,Chuck Sheetz
287,https://simpsons.fandom.com/wiki/The_Sweetest_Apu,The Sweetest Apu,https://static.wikia.nocookie.net/simpsons/images/d/d9/1319.jpg/revision/latest/scale-to-width-down/350?cb=20191026181636,13.0,288,DABF14,"May 5, 2002","Apu Nahasapeemapetilon,Manjula Nahasapeemapetilon,Homer Simpson",John Swartzwelder,Matthew Nastuk
288,https://simpsons.fandom.com/wiki/Little_Girl_in_the_Big_Ten,Little Girl in the Big Ten,https://static.wikia.nocookie.net/simpsons/images/8/8a/LittleGirlInTheBigTen.jpg/revision/latest?cb=20100602124151,13.0,289,DABF15,"May 12, 2002","Lisa Simpson,Bart Simpson",Jon Vitti,Lauren MacMullan
289,https://simpsons.fandom.com/wiki/The_Frying_Game,The Frying Game,https://static.wikia.nocookie.net/simpsons/images/0/0f/The_Frying_Game.jpg/revision/latest/scale-to-width-down/350?cb=20100418174331,13.0,290,DABF16,"May 19, 2002","Homer Simpson,Marge Simpson",John Swartzwelder,Michael Polcino
290,https://simpsons.fandom.com/wiki/Poppa%27s_Got_a_Brand_New_Badge,Poppa's Got a Brand New Badge,https://static.wikia.nocookie.net/simpsons/images/c/c3/12176.jpg/revision/latest/scale-to-width-down/350?cb=20170428234948,13.0,291,DABF17,"May 22, 2002","Homer Simpson,Fat Tony",Dana Gould,Pete Michels
291,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XIII,Treehouse of Horror XIII,https://static.wikia.nocookie.net/simpsons/images/f/fd/Treehouse_of_Horror_XIII.jpg/revision/latest?cb=20080124191923,,292,DABF19,"November 3, 2002",,"Marc Wilmore,Brian Kelley,Kevin Curran",David Silverman
292,https://simpsons.fandom.com/wiki/How_I_Spent_My_Strummer_Vacation,How I Spent My Strummer Vacation,https://static.wikia.nocookie.net/simpsons/images/6/63/HowISpentMyStrummerVacationPromo.gif/revision/latest/scale-to-width-down/350?cb=20100313141519,14.0,293,DABF22,"November 10, 2002",Homer Simpson,Mike Scully,Mike B. Anderson
293,https://simpsons.fandom.com/wiki/Bart_vs._Lisa_vs._the_Third_Grade,Bart vs. Lisa vs. the Third Grade,https://static.wikia.nocookie.net/simpsons/images/4/47/Dabf20.gif/revision/latest/scale-to-width-down/350?cb=20100313135124,14.0,294,DABF20,"November 17, 2002","Bart Simpson,Lisa Simpson,Audrey McConnell",Tim Long,Steven Dean Moore
294,https://simpsons.fandom.com/wiki/Large_Marge,Large Marge,https://static.wikia.nocookie.net/simpsons/images/0/09/Large_Marge_promo.jpg/revision/latest/scale-to-width-down/350?cb=20100418174935,14.0,295,DABF18,"November 24, 2002",,Ian Maxtone-Graham,Jim Reardon
295,https://simpsons.fandom.com/wiki/Helter_Shelter,Helter Shelter,https://static.wikia.nocookie.net/simpsons/images/8/82/20150515_0827278182104_iOS.png/revision/latest/scale-to-width-down/350?cb=20180415214846,14.0,296,DABF21,"December 1, 2002",,Brian Pollack and Mert Rich,Mark Kirkland
296,https://simpsons.fandom.com/wiki/The_Great_Louse_Detective,The Great Louse Detective,https://static.wikia.nocookie.net/simpsons/images/8/84/Great_Louse_Detective.jpg/revision/latest/scale-to-width-down/350?cb=20180126222500,14.0,297,EABF01,"December 15, 2002","Homer Simpson,Sideshow Bob",John Frink and Don Payne,Steven Dean Moore
297,https://simpsons.fandom.com/wiki/Special_Edna,Special Edna,https://static.wikia.nocookie.net/simpsons/images/0/06/Special_Edna_11.JPG/revision/latest/scale-to-width-down/350?cb=20180126223050,14.0,298,EABF02,"January 5, 2003",,Dennis Snee,Bob Anderson
298,https://simpsons.fandom.com/wiki/The_Dad_Who_Knew_Too_Little,The Dad Who Knew Too Little,https://static.wikia.nocookie.net/simpsons/images/2/2b/DadWhoKnewTooLittle.jpg/revision/latest/scale-to-width-down/350?cb=20180126224025,14.0,299,EABF03,"January 12, 2003","Homer Simpson,Lisa Simpson",Matt Selman,Mark Kirkland
299,https://simpsons.fandom.com/wiki/The_Strong_Arms_of_the_Ma,The Strong Arms of the Ma,https://static.wikia.nocookie.net/simpsons/images/0/0e/Strong_Arms_Of_The_Ma_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/181?cb=20120625100206,14.0,300,EABF04,"February 2, 2003",Marge Simpson,Carolyn Omine,Pete Michels
300,https://simpsons.fandom.com/wiki/Pray_Anything,Pray Anything,https://static.wikia.nocookie.net/simpsons/images/4/4d/Pray_Anything.jpg/revision/latest/scale-to-width-down/350?cb=20180126221750,14.0,301,EABF06,"February 9, 2003",Homer Simpson,Sam O'Neal and Neal Boushell,Michael Polcino
301,https://simpsons.fandom.com/wiki/Barting_Over,Barting Over,https://static.wikia.nocookie.net/simpsons/images/6/6d/BartingOverPromo.gif/revision/latest/scale-to-width-down/350?cb=20100313140940,14.0,302 (Often mistaken for 300 because it was advertised as the 300th),EABF05,"February 16, 2003","Bart Simpson,Tony Hawk,Homer Simpson",Andrew Kreisberg,Matthew Nastuk
302,https://simpsons.fandom.com/wiki/I%27m_Spelling_as_Fast_as_I_Can,I'm Spelling as Fast as I Can,https://static.wikia.nocookie.net/simpsons/images/e/e7/Go_Lisa.jpg/revision/latest/scale-to-width-down/350?cb=20180126224719,14.0,303,EABF07,"February 16, 2003","Lisa Simpson,Homer Simpson",Kevin Curran,Nancy Kruse
303,https://simpsons.fandom.com/wiki/A_Star_is_Born-Again,A Star is Born-Again,https://static.wikia.nocookie.net/simpsons/images/8/8d/Frame222.jpg/revision/latest/scale-to-width-down/350?cb=20191026201119,14.0,304,EABF08,"March 2, 2003","Ned Flanders,Sara Sloane",Brian Kelley,Michael Marcantel
304,https://simpsons.fandom.com/wiki/Mr._Spritz_Goes_to_Washington,Mr. Spritz Goes to Washington,https://static.wikia.nocookie.net/simpsons/images/8/83/Kampaign.jpg/revision/latest/scale-to-width-down/350?cb=20191026201222,14.0,305,EABF09,"March 9, 2003",,John Swartzwelder,Lance Kramer
305,https://simpsons.fandom.com/wiki/C.E._D%27oh,C.E. D'oh,https://static.wikia.nocookie.net/simpsons/images/c/c1/C.E._D%27oh%21.jpg/revision/latest/scale-to-width-down/350?cb=20191026201700,14.0,306,EABF10,"March 16, 2003","Homer Simpson,Charles Montgomery Burns",Dana Gould,Mike B. Anderson
306,https://simpsons.fandom.com/wiki/%27Scuse_Me_While_I_Miss_the_Sky,'Scuse Me While I Miss the Sky,https://static.wikia.nocookie.net/simpsons/images/2/2e/%27Scuse_Me_While_I_Miss_the_Sky_100.JPG/revision/latest/scale-to-width-down/350?cb=20141122200516,14.0,307,EABF11,"March 30, 2003",Lisa Simpson,None,Steven Dean Moore
307,https://simpsons.fandom.com/wiki/Three_Gays_of_the_Condo,Three Gays of the Condo,https://static.wikia.nocookie.net/simpsons/images/5/53/Three_Gays_of_the_Condo_-_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20130720190732,14.0,308,EABF12,"April 13, 2003",,Matt Warburton,Mark Kirkland
